time,dt,right_theta,dtheta
5.4400272,1.00E-09,1.118104197,5.44013E-05
5.45002725,1.00E-09,1.117866228,5.45013E-05
5.4600273,1.00E-09,1.117845848,5.46013E-05
5.47002735,1.00E-09,1.118047893,5.47013E-05
5.4800274,1.00E-09,1.118457216,5.48013E-05
5.49002745,1.00E-09,1.119039811,5.49013E-05
5.5000275,1.00E-09,1.119745634,5.50013E-05
5.51002755,1.00E-09,1.120512919,5.51013E-05
5.5200276,1.00E-09,1.121273581,5.52013E-05
5.53002765,1.00E-09,1.121959263,5.53013E-05
5.5400277,1.00E-09,1.122507459,5.54013E-05
5.55002775,1.00E-09,1.1228672,5.55013E-05
5.5600278,1.00E-09,1.123003768,5.56013E-05
5.57002785,1.00E-09,1.122902027,5.57013E-05
5.5800279,1.00E-09,1.122568039,5.58013E-05
5.59002795,1.00E-09,1.122028802,5.59013E-05
5.600028,1.00E-09,1.12133011,5.60013E-05
5.61002805,1.00E-09,1.120532683,5.61013E-05
5.6200281,1.00E-09,1.119706899,5.62013E-05
5.63002815,1.00E-09,1.118926578,5.63013E-05
5.6400282,1.00E-09,1.118262365,5.64013E-05
5.65002825,1.00E-09,1.117775316,5.65013E-05
5.6600283,1.00E-09,1.117511273,5.66013E-05
5.67002835,1.00E-09,1.117496549,5.67013E-05
5.6800284,1.00E-09,1.117735333,5.68013E-05
5.69002845,1.00E-09,1.118209074,5.69013E-05
5.7000285,1.00E-09,1.118877906,5.70013E-05
5.71002855,1.00E-09,1.119684016,5.71013E-05
5.7200286,1.00E-09,1.120556642,5.72013E-05
5.73002865,1.00E-09,1.121418298,5.73013E-05
5.7400287,1.00E-09,1.122191645,5.74013E-05
5.75002875,1.00E-09,1.122806426,5.75013E-05
5.7600288,1.00E-09,1.123205827,5.76013E-05
5.77002885,1.00E-09,1.123351716,5.77013E-05
5.7800289,1.00E-09,1.123228262,5.78013E-05
5.79002895,1.00E-09,1.122843607,5.79013E-05
5.800029,1.00E-09,1.122229404,5.80013E-05
5.81002905,1.00E-09,1.121438247,5.81013E-05
5.8200291,1.00E-09,1.120539188,5.82013E-05
5.83002915,1.00E-09,1.11961171,5.83013E-05
5.8400292,1.00E-09,1.118738697,5.84013E-05
5.85002925,1.00E-09,1.117999005,5.85013E-05
5.8600293,1.00E-09,1.117460325,5.86013E-05
5.87002935,1.00E-09,1.117172973,5.87013E-05
5.8800294,1.00E-09,1.117165187,5.88013E-05
5.89002945,1.00E-09,1.117440384,5.89013E-05
5.9000295,1.00E-09,1.117976615,5.90013E-05
5.91002955,1.00E-09,1.118728319,5.91013E-05
5.9200296,1.00E-09,1.119630194,5.92013E-05
5.93002965,1.00E-09,1.120602887,5.93013E-05
5.9400297,1.00E-09,1.121559976,5.94013E-05
5.95002975,1.00E-09,1.122415643,5.95013E-05
5.9600298,1.00E-09,1.123092361,5.96013E-05
5.97002985,1.00E-09,1.123527904,5.97013E-05
5.9800299,1.00E-09,1.123681056,5.98013E-05
5.99002995,1.00E-09,1.123535495,5.99013E-05
6.00003,1.00E-09,1.123101494,6.00013E-05
6.01003005,1.00E-09,1.122415263,6.01013E-05
6.0200301,1.00E-09,1.121535948,6.02013E-05
6.03003015,1.00E-09,1.120540554,6.03013E-05
6.0400302,1.00E-09,1.119517199,6.04013E-05
6.05003025,1.00E-09,1.118557309,6.05013E-05
6.0600303,1.00E-09,1.117747425,6.06013E-05
6.07003035,1.00E-09,1.117161387,6.07013E-05
6.0800304,1.00E-09,1.116853588,6.08013E-05
6.09003045,1.00E-09,1.116853923,6.09013E-05
6.1000305,1.00E-09,1.117164908,6.10013E-05
6.11003055,1.00E-09,1.117761242,6.11013E-05
6.1200306,1.00E-09,1.118591863,6.12013E-05
6.13003065,1.00E-09,1.11958433,6.13013E-05
6.1400307,1.00E-09,1.120651148,6.14013E-05
6.15003075,1.00E-09,1.121697489,6.15013E-05
6.1600308,1.00E-09,1.122629612,6.16013E-05
6.17003085,1.00E-09,1.123363255,6.17013E-05
6.1800309,1.00E-09,1.123831237,6.18013E-05
6.19003095,1.00E-09,1.123989606,6.19013E-05
6.200031,1.00E-09,1.123821748,6.20013E-05
6.21003105,1.00E-09,1.123340108,6.21013E-05
6.2200311,1.00E-09,1.12258531,6.22013E-05
6.23003115,1.00E-09,1.121622759,6.23013E-05
6.2400312,1.00E-09,1.120536981,6.24013E-05
6.25003125,1.00E-09,1.1194242,6.25013E-05
6.2600313,1.00E-09,1.118383802,6.26013E-05
6.27003135,1.00E-09,1.117509438,6.27013E-05
6.2800314,1.00E-09,1.116880577,6.28013E-05
6.29003145,1.00E-09,1.116555268,6.29013E-05
6.3000315,1.00E-09,1.116564785,6.30013E-05
6.31003155,1.00E-09,1.116910635,6.31013E-05
6.3200316,1.00E-09,1.117564231,6.32013E-05
6.33003165,1.00E-09,1.118469251,6.33013E-05
6.3400317,1.00E-09,1.119546507,6.34013E-05
6.35003175,1.00E-09,1.120700878,6.35013E-05
6.3600318,1.00E-09,1.121829712,6.36013E-05
6.37003185,1.00E-09,1.122831953,6.37013E-05
6.3800319,1.00E-09,1.123617177,6.38013E-05
6.39003195,1.00E-09,1.12411374,6.39013E-05
6.400032,1.00E-09,1.124275311,6.40013E-05
6.41003205,1.00E-09,1.124085185,6.41013E-05
6.4200321,1.00E-09,1.12355799,6.42013E-05
6.43003215,1.00E-09,1.122738596,6.43013E-05
6.4400322,1.00E-09,1.121698321,6.44013E-05
6.45003225,1.00E-09,1.120528727,6.45013E-05
6.4600323,1.00E-09,1.119333559,6.46013E-05
6.47003235,1.00E-09,1.118219534,6.47013E-05
6.4800324,1.00E-09,1.117286788,6.48013E-05
6.49003245,1.00E-09,1.116619864,6.49013E-05
6.5000325,1.00E-09,1.11628003,6.50013E-05
6.51003255,1.00E-09,1.116299658,6.51013E-05
6.5200326,1.00E-09,1.116679149,6.52013E-05
6.53003265,1.00E-09,1.117386724,6.53013E-05
6.5400327,1.00E-09,1.118361085,6.54013E-05
6.55003275,1.00E-09,1.119516737,6.55013E-05
6.5600328,1.00E-09,1.120751497,6.56013E-05
6.57003285,1.00E-09,1.121955532,6.57013E-05
6.5800329,1.00E-09,1.12302112,6.58013E-05
6.59003295,1.00E-09,1.12385229,6.59013E-05
6.600033,1.00E-09,1.124373451,6.60013E-05
6.61003305,1.00E-09,1.124536263,6.61013E-05
6.6200331,1.00E-09,1.124324121,6.62013E-05
6.63003315,1.00E-09,1.123753828,6.63013E-05
6.6400332,1.00E-09,1.122874296,6.64013E-05
6.65003325,1.00E-09,1.121762366,6.65013E-05
6.6600333,1.00E-09,1.120516102,6.66013E-05
6.67003335,1.00E-09,1.119246133,6.67013E-05
6.6800334,1.00E-09,1.118065823,6.68013E-05
6.69003345,1.00E-09,1.117081136,6.69013E-05
6.7000335,1.00E-09,1.116381099,6.70013E-05
6.71003355,1.00E-09,1.11602975,6.71013E-05
6.7200336,1.00E-09,1.116060272,6.72013E-05
6.73003365,1.00E-09,1.116471881,6.73013E-05
6.7400337,1.00E-09,1.117229727,6.74013E-05
6.75003375,1.00E-09,1.118267857,6.75013E-05
6.7600338,1.00E-09,1.119494958,6.76013E-05
6.77003385,1.00E-09,1.120802401,6.77013E-05
6.7800339,1.00E-09,1.122073854,6.78013E-05
6.79003395,1.00E-09,1.123195635,6.79013E-05
6.800034,1.00E-09,1.124066868,6.80013E-05
6.81003405,1.00E-09,1.124608549,6.81013E-05
6.8200341,1.00E-09,1.124770712,6.82013E-05
6.83003415,1.00E-09,1.124537032,6.83013E-05
6.8400342,1.00E-09,1.123926462,6.84013E-05
6.85003425,1.00E-09,1.122991713,6.85013E-05
6.8600343,1.00E-09,1.121814721,6.86013E-05
6.87003435,1.00E-09,1.120499466,6.87013E-05
6.8800344,1.00E-09,1.119162776,6.88013E-05
6.89003445,1.00E-09,1.117923941,6.89013E-05
6.9000345,1.00E-09,1.116894048,6.90013E-05
6.91003455,1.00E-09,1.116166004,6.91013E-05
6.9200346,1.00E-09,1.115806144,6.92013E-05
6.93003465,1.00E-09,1.115848189,6.93013E-05
6.9400347,1.00E-09,1.116290095,6.94013E-05
6.95003475,1.00E-09,1.117094098,6.95013E-05
6.9600348,1.00E-09,1.118189943,6.96013E-05
6.97003485,1.00E-09,1.119481035,6.97013E-05
6.9800349,1.00E-09,1.120852958,6.98013E-05
6.99003495,1.00E-09,1.122183615,6.99013E-05
7.000035,1.00E-09,1.123354097,7.00014E-05
7.01003505,1.00E-09,1.1242593,7.01014E-05
7.0200351,1.00E-09,1.124817365,7.02014E-05
7.03003515,1.00E-09,1.124977077,7.03014E-05
7.0400352,1.00E-09,1.12472257,7.04014E-05
7.05003525,1.00E-09,1.124074892,7.05014E-05
7.0600353,1.00E-09,1.123090284,7.06014E-05
7.07003535,1.00E-09,1.121855305,7.07014E-05
7.0800354,1.00E-09,1.120479222,7.08014E-05
7.09003545,1.00E-09,1.119084337,7.09014E-05
7.1000355,1.00E-09,1.117795098,7.10014E-05
7.11003555,1.00E-09,1.116726986,7.11014E-05
7.1200356,1.00E-09,1.115976155,7.12014E-05
7.13003565,1.00E-09,1.115610763,7.13014E-05
7.1400357,1.00E-09,1.115664791,7.14014E-05
7.15003575,1.00E-09,1.116134887,7.15014E-05
7.1600358,1.00E-09,1.116980547,7.16014E-05
7.17003585,1.00E-09,1.11812761,7.17014E-05
7.1800359,1.00E-09,1.119474769,7.18014E-05
7.19003595,1.00E-09,1.120902525,7.19014E-05
7.200036,1.00E-09,1.122283789,7.20014E-05
7.21003605,1.00E-09,1.123495194,7.21014E-05
7.2200361,1.00E-09,1.124428112,7.22014E-05
7.23003615,1.00E-09,1.124998393,7.23014E-05
7.2400362,1.00E-09,1.125153961,7.24014E-05
7.25003625,1.00E-09,1.124879567,7.25014E-05
7.2600363,1.00E-09,1.124198286,7.26014E-05
7.27003635,1.00E-09,1.123169582,7.27014E-05
7.2800364,1.00E-09,1.12188413,7.28014E-05
7.29003645,1.00E-09,1.120455818,7.29014E-05
7.3000365,1.00E-09,1.119011648,7.30014E-05
7.31003655,1.00E-09,1.117680434,7.31014E-05
7.3200366,1.00E-09,1.116581292,7.32014E-05
7.33003665,1.00E-09,1.115812972,7.33014E-05
7.3400367,1.00E-09,1.115444977,7.34014E-05
7.35003675,1.00E-09,1.115511276,7.35014E-05
7.3600368,1.00E-09,1.116007173,7.36014E-05
7.37003685,1.00E-09,1.11688963,7.37014E-05
7.3800369,1.00E-09,1.118081005,7.38014E-05
7.39003695,1.00E-09,1.11947589,7.39014E-05
7.400037,1.00E-09,1.120950446,7.40014E-05
7.41003705,1.00E-09,1.122373395,7.41014E-05
7.4200371,1.00E-09,1.123617714,7.42014E-05
7.43003715,1.00E-09,1.124571969,7.43014E-05
7.4400372,1.00E-09,1.125150302,7.44014E-05
7.45003725,1.00E-09,1.125300152,7.45014E-05
7.4600373,1.00E-09,1.125007045,7.46014E-05
7.47003735,1.00E-09,1.124295981,7.47014E-05
7.4800374,1.00E-09,1.123229317,7.48014E-05
7.49003745,1.00E-09,1.1219013,7.49014E-05
7.5000375,1.00E-09,1.120429733,7.50014E-05
7.51003755,1.00E-09,1.118945523,7.51014E-05
7.5200376,1.00E-09,1.117581015,7.52014E-05
7.53003765,1.00E-09,1.116458183,7.53014E-05
7.5400377,1.00E-09,1.115677713,7.54014E-05
7.55003775,1.00E-09,1.115309969,7.55014E-05
7.5600378,1.00E-09,1.115388645,7.56014E-05
7.57003785,1.00E-09,1.115907685,7.57014E-05
7.5800379,1.00E-09,1.116821747,7.58014E-05
7.59003795,1.00E-09,1.118050163,7.59014E-05
7.600038,1.00E-09,1.119484071,7.60014E-05
7.61003805,1.00E-09,1.120996062,7.61014E-05
7.6200381,1.00E-09,1.122451509,7.62014E-05
7.63003815,1.00E-09,1.123720553,7.63014E-05
7.6400382,1.00E-09,1.124689694,7.64014E-05
7.65003825,1.00E-09,1.125271945,7.65014E-05
7.6600383,1.00E-09,1.125414643,7.66014E-05
7.67003835,1.00E-09,1.125104221,7.67014E-05
7.6800384,1.00E-09,1.124367489,7.68014E-05
7.69003845,1.00E-09,1.123269336,7.69014E-05
7.7000385,1.00E-09,1.121907004,7.70014E-05
7.71003855,1.00E-09,1.120401481,7.71014E-05
7.7200386,1.00E-09,1.118886741,7.72014E-05
7.73003865,1.00E-09,1.117497814,7.73014E-05
7.7400387,1.00E-09,1.116358736,7.74014E-05
7.75003875,1.00E-09,1.115571458,7.75014E-05
7.7600388,1.00E-09,1.115206722,7.76014E-05
7.77003885,1.00E-09,1.115297697,7.77014E-05
7.7800389,1.00E-09,1.115836968,7.78014E-05
7.79003895,1.00E-09,1.11677714,7.79014E-05
7.800039,1.00E-09,1.118035008,7.80014E-05
7.81003905,1.00E-09,1.119498925,7.81014E-05
7.8200391,1.00E-09,1.121038719,7.82014E-05
7.83003915,1.00E-09,1.12251727,7.83014E-05
7.8400392,1.00E-09,1.123802727,7.84014E-05
7.85003925,1.00E-09,1.12478027,7.85014E-05
7.8600393,1.00E-09,1.125362369,7.86014E-05
7.87003935,1.00E-09,1.12549663,7.87014E-05
7.8800394,1.00E-09,1.125170512,7.88014E-05
7.89003945,1.00E-09,1.1244125,7.89014E-05
7.9000395,1.00E-09,1.123289623,7.90014E-05
7.91003955,1.00E-09,1.121901521,7.91014E-05
7.9200396,1.00E-09,1.120371599,7.92014E-05
7.93003965,1.00E-09,1.118836049,7.93014E-05
7.9400397,1.00E-09,1.117431714,7.94014E-05
7.95003975,1.00E-09,1.116283883,7.95014E-05
7.9600398,1.00E-09,1.115495104,7.96014E-05
7.97003985,1.00E-09,1.115136017,7.97014E-05
7.9800399,1.00E-09,1.115239026,7.98014E-05
7.99003995,1.00E-09,1.115795374,7.99014E-05
8.00004,1.00E-09,1.116755894,8.00014E-05
8.01004005,1.00E-09,1.11803535,8.01014E-05
8.0200401,1.00E-09,1.119520013,8.02014E-05
8.03004015,1.00E-09,1.121077769,8.03014E-05
8.0400402,1.00E-09,1.122569887,8.04014E-05
8.05004025,1.00E-09,1.123863378,8.05014E-05
8.0600403,1.00E-09,1.124842853,8.06014E-05
8.07004035,1.00E-09,1.125420823,8.07014E-05
8.0800404,1.00E-09,1.125545521,8.08014E-05
8.09004045,1.00E-09,1.12520554,8.09014E-05
8.1000405,1.00E-09,1.12443088,8.10014E-05
8.11004055,1.00E-09,1.123290299,8.11014E-05
8.1200406,1.00E-09,1.121885206,8.12014E-05
8.13004065,1.00E-09,1.120340644,8.13014E-05
8.1400407,1.00E-09,1.118794148,8.14014E-05
8.15004075,1.00E-09,1.117383491,8.15014E-05
8.1600408,1.00E-09,1.116234404,8.16014E-05
8.17004085,1.00E-09,1.115449358,8.17014E-05
8.1800409,1.00E-09,1.115098424,8.18014E-05
8.19004095,1.00E-09,1.115213012,8.19014E-05
8.200041,1.00E-09,1.115783065,8.20014E-05
8.21004105,1.00E-09,1.116757936,8.21014E-05
8.2200411,1.00E-09,1.118050894,8.22014E-05
8.23004115,1.00E-09,1.119546846,8.23014E-05
8.2400412,1.00E-09,1.121112581,8.24014E-05
8.25004125,1.00E-09,1.12260865,8.25014E-05
8.2600413,1.00E-09,1.123901783,8.26014E-05
8.27004135,1.00E-09,1.124876777,8.27014E-05
8.2800414,1.00E-09,1.12544676,8.28014E-05
8.29004145,1.00E-09,1.125560941,8.29014E-05
8.3000415,1.00E-09,1.125209135,8.30014E-05
8.31004155,1.00E-09,1.124422675,8.31014E-05
8.3200416,1.00E-09,1.123271617,8.32014E-05
8.33004165,1.00E-09,1.121858496,8.33014E-05
8.3400417,1.00E-09,1.120309188,8.34014E-05
8.35004175,1.00E-09,1.118761688,8.35014E-05
8.3600418,1.00E-09,1.117353812,8.36014E-05
8.37004185,1.00E-09,1.116210916,8.37014E-05
8.3800419,1.00E-09,1.115434731,8.38014E-05
8.39004195,1.00E-09,1.115094297,8.39014E-05
8.400042,1.00E-09,1.115219825,8.40014E-05
8.41004205,1.00E-09,1.115800007,8.41014E-05
8.4200421,1.00E-09,1.116783037,8.42014E-05
8.43004215,1.00E-09,1.118081241,8.43014E-05
8.4400422,1.00E-09,1.119578894,8.44014E-05
8.45004225,1.00E-09,1.121142548,8.45014E-05
8.4600423,1.00E-09,1.122632932,8.46014E-05
8.47004235,1.00E-09,1.12391736,8.47014E-05
8.4800424,1.00E-09,1.12488156,8.48014E-05
8.49004245,1.00E-09,1.125439845,8.49014E-05
8.5000425,1.00E-09,1.125542733,8.50014E-05
8.51004255,1.00E-09,1.125181331,8.51014E-05
8.5200426,1.00E-09,1.124388107,8.52014E-05
8.53004265,1.00E-09,1.123233963,8.53014E-05
8.5400427,1.00E-09,1.121821899,8.54014E-05
8.55004275,1.00E-09,1.120277811,8.55014E-05
8.5600428,1.00E-09,1.118739263,8.56014E-05
8.57004285,1.00E-09,1.117343223,8.57014E-05
8.5800429,1.00E-09,1.116213869,8.58014E-05
8.59004295,1.00E-09,1.11545153,8.59014E-05
8.600043,1.00E-09,1.115123776,8.60014E-05
8.61004305,1.00E-09,1.115259418,8.61014E-05
8.6200431,1.00E-09,1.115845974,8.62014E-05
8.63004315,1.00E-09,1.116830817,8.63014E-05
8.6400432,1.00E-09,1.11812589,8.64014E-05
8.65004325,1.00E-09,1.119615589,8.65014E-05
8.6600433,1.00E-09,1.121167091,8.66014E-05
8.67004335,1.00E-09,1.122642199,8.67014E-05
8.6800434,1.00E-09,1.123909673,8.68014E-05
8.69004345,1.00E-09,1.124856911,8.69014E-05
8.7000435,1.00E-09,1.12539996,8.70014E-05
8.71004355,1.00E-09,1.125490963,8.71014E-05
8.7200436,1.00E-09,1.125122372,8.72014E-05
8.73004365,1.00E-09,1.124327572,8.73014E-05
8.7400437,1.00E-09,1.123177847,8.74014E-05
8.75004375,1.00E-09,1.121775987,8.75014E-05
8.7600438,1.00E-09,1.120247092,8.76014E-05
8.77004385,1.00E-09,1.118727402,8.77014E-05
8.7800439,1.00E-09,1.117352153,8.78014E-05
8.79004395,1.00E-09,1.116243543,8.79014E-05
8.800044,1.00E-09,1.115499862,8.80014E-05
8.81004405,1.00E-09,1.115186778,8.81014E-05
8.8200441,1.00E-09,1.115331529,8.82014E-05
8.83004415,1.00E-09,1.115920553,8.83014E-05
8.8400442,1.00E-09,1.116900744,8.84014E-05
8.85004425,1.00E-09,1.118184248,8.85014E-05
8.8600443,1.00E-09,1.119656334,8.86014E-05
8.87004435,1.00E-09,1.121185663,8.87014E-05
8.8800444,1.00E-09,1.122636017,8.88014E-05
8.89004445,1.00E-09,1.123878442,8.89014E-05
8.9000445,1.00E-09,1.124802731,8.90014E-05
8.91004455,1.00E-09,1.125327201,8.91014E-05
8.9200446,1.00E-09,1.125405915,8.92014E-05
8.93004465,1.00E-09,1.125032704,8.93014E-05
8.9400447,1.00E-09,1.124241637,8.94014E-05
8.95004475,1.00E-09,1.123103901,8.95014E-05
8.9600448,1.00E-09,1.121721398,8.96014E-05
8.97004485,1.00E-09,1.120217609,8.97014E-05
8.9800449,1.00E-09,1.118726565,8.98014E-05
8.99004495,1.00E-09,1.117380898,8.99014E-05
9.000045,1.00E-09,1.116300041,9.00015E-05
9.01004505,1.00E-09,1.115579622,9.01015E-05
9.0200451,1.00E-09,1.115283001,9.02015E-05
9.03004515,1.00E-09,1.115435687,9.03015E-05
9.0400452,1.00E-09,1.11602314,9.04015E-05
9.05004525,1.00E-09,1.116992145,9.05015E-05
9.0600453,1.00E-09,1.118255633,9.06015E-05
9.07004535,1.00E-09,1.119700504,9.07015E-05
9.0800454,1.00E-09,1.121197763,9.08015E-05
9.09004545,1.00E-09,1.122614052,9.09015E-05
9.1000455,1.00E-09,1.123823541,9.10015E-05
9.11004555,1.00E-09,1.124719117,9.11015E-05
9.1200456,1.00E-09,1.125221881,9.12015E-05
9.13004565,1.00E-09,1.125288093,9.13015E-05
9.1400457,1.00E-09,1.124912976,9.14015E-05
9.15004575,1.00E-09,1.124131034,9.15015E-05
9.1600458,1.00E-09,1.123012873,9.16015E-05
9.17004585,1.00E-09,1.121658821,9.17015E-05
9.1800459,1.00E-09,1.120189928,9.18015E-05
9.19004595,1.00E-09,1.118737138,9.19015E-05
9.200046,1.00E-09,1.117429623,9.20015E-05
9.21004605,1.00E-09,1.116383289,9.21015E-05
9.2200461,1.00E-09,1.115690503,9.22015E-05
9.23004615,1.00E-09,1.115411927,9.23015E-05
9.2400462,1.00E-09,1.115571207,9.24015E-05
9.25004625,1.00E-09,1.11615295,9.25015E-05
9.2600463,1.00E-09,1.117104207,9.26015E-05
9.27004635,1.00E-09,1.118339281,9.27015E-05
9.2800464,1.00E-09,1.119747456,9.28015E-05
9.29004645,1.00E-09,1.121202933,9.29015E-05
9.3000465,1.00E-09,1.122576081,9.30015E-05
9.31004655,1.00E-09,1.123745002,9.31015E-05
9.3200466,1.00E-09,1.124606362,9.32015E-05
9.33004665,1.00E-09,1.12508453,9.33015E-05
9.3400467,1.00E-09,1.125138217,9.34015E-05
9.35004675,1.00E-09,1.124764034,9.35015E-05
9.3600468,1.00E-09,1.123996658,9.36015E-05
9.37004685,1.00E-09,1.122905618,9.37015E-05
9.3800469,1.00E-09,1.121588995,9.38015E-05
9.39004695,1.00E-09,1.120164597,9.39015E-05
9.400047,1.00E-09,1.118759427,9.40015E-05
9.41004705,1.00E-09,1.117498359,9.41015E-05
9.4200471,1.00E-09,1.116493036,9.42015E-05
9.43004715,1.00E-09,1.115831987,9.43015E-05
9.4400472,1.00E-09,1.115572821,9.44015E-05
9.45004725,1.00E-09,1.115737201,9.45015E-05
9.4600473,1.00E-09,1.116309025,9.46015E-05
9.47004735,1.00E-09,1.117235986,9.47015E-05
9.4800474,1.00E-09,1.118434352,9.48015E-05
9.49004745,1.00E-09,1.119796537,9.49015E-05
9.5000475,1.00E-09,1.121200767,9.50015E-05
9.51004755,1.00E-09,1.122521989,9.51015E-05
9.5200476,1.00E-09,1.123643021,9.52015E-05
9.53004765,1.00E-09,1.124464955,9.53015E-05
9.5400477,1.00E-09,1.124915891,9.54015E-05
9.55004775,1.00E-09,1.124957219,9.55015E-05
9.5600478,1.00E-09,1.124586912,9.56015E-05
9.57004785,1.00E-09,1.123839552,9.57015E-05
9.5800479,1.00E-09,1.122783096,9.58015E-05
9.59004795,1.00E-09,1.121512699,9.59015E-05
9.600048,1.00E-09,1.120142144,9.60015E-05
9.61004805,1.00E-09,1.118793653,9.61015E-05
9.6200481,1.00E-09,1.117586996,9.62015E-05
9.63004815,1.00E-09,1.116628847,9.63015E-05
9.6400482,1.00E-09,1.116003353,9.64015E-05
9.65004825,1.00E-09,1.115764737,9.65015E-05
9.6600483,1.00E-09,1.115932582,9.66015E-05
9.67004835,1.00E-09,1.116490232,9.67015E-05
9.6800484,1.00E-09,1.117386411,9.68015E-05
9.69004845,1.00E-09,1.118539939,9.69015E-05
9.7000485,1.00E-09,1.119847085,9.70015E-05
9.71004855,1.00E-09,1.121190919,9.71015E-05
9.7200486,1.00E-09,1.12245178,9.72015E-05
9.73004865,1.00E-09,1.123517953,9.73015E-05
9.7400487,1.00E-09,1.124295579,9.74015E-05
9.75004875,1.00E-09,1.124716917,9.75015E-05
9.7600488,1.00E-09,1.124746235,9.76015E-05
9.77004885,1.00E-09,1.124382831,9.77015E-05
9.7800489,1.00E-09,1.123660907,9.78015E-05
9.79004895,1.00E-09,1.122646356,9.79015E-05
9.800049,1.00E-09,1.121430747,9.80015E-05
9.81004905,1.00E-09,1.120123066,9.81015E-05
9.8200491,1.00E-09,1.11883995,9.82015E-05
9.83004915,1.00E-09,1.117695288,9.83015E-05
9.8400492,1.00E-09,1.116790113,9.84015E-05
9.85004925,1.00E-09,1.116203681,9.85015E-05
9.8600493,1.00E-09,1.115986521,9.86015E-05
9.87004935,1.00E-09,1.116156071,9.87015E-05
9.8800494,1.00E-09,1.116695282,9.88015E-05
9.89004945,1.00E-09,1.1175543,9.89015E-05
9.9000495,1.00E-09,1.118655072,9.90015E-05
9.91004955,1.00E-09,1.119898443,9.91015E-05
9.9200496,1.00E-09,1.121173102,9.92015E-05
9.93004965,1.00E-09,1.12236557,9.93015E-05
9.9400497,1.00E-09,1.123370317,9.94015E-05
9.95004975,1.00E-09,1.12409911,9.95015E-05
9.9600498,1.00E-09,1.124488763,9.96015E-05
9.97004985,1.00E-09,1.124506602,9.97015E-05
9.9800499,1.00E-09,1.124153185,9.98015E-05
9.99004995,1.00E-09,1.12346205,9.99015E-05
10.00005,1.00E-09,1.122496535,0.000100002
10.01005005,1.00E-09,1.121343979,0.000100102
10.0200501,1.00E-09,1.120107828,0.000100202
10.03005015,1.00E-09,1.118898359,0.000100302
10.0400502,1.00E-09,1.117822845,0.000100402
10.05005025,1.00E-09,1.116976046,0.000100502
10.0600503,1.00E-09,1.116431852,0.000100602
10.07005035,1.00E-09,1.116236824,0.000100702
10.0800504,1.00E-09,1.116406204,0.000100802
10.09005045,1.00E-09,1.11692273,0.000100902
10.1000505,1.00E-09,1.11773836,0.000101002
10.11005055,1.00E-09,1.118778733,0.000101102
10.1200506,1.00E-09,1.119949956,0.000101202
10.13005065,1.00E-09,1.121147095,0.000101302
10.1400507,1.00E-09,1.122263597,0.000101402
10.15005075,1.00E-09,1.123200789,0.000101502
10.1600508,1.00E-09,1.123876608,0.000101602
10.17005085,1.00E-09,1.124232782,0.000101702
10.1800509,1.00E-09,1.124239843,0.000101802
10.19005095,1.00E-09,1.123899533,0.000101902
10.200051,1.00E-09,1.123244433,0.000102002
10.21005105,1.00E-09,1.122334845,0.000102102
10.2200511,1.00E-09,1.121253255,0.000102202
10.23005115,1.00E-09,1.120096856,0.000102302
10.2400512,1.00E-09,1.11896883,0.000102402
10.25005125,1.00E-09,1.117969142,0.000102502
10.2600513,1.00E-09,1.117185688,0.000102602
10.27005135,1.00E-09,1.116686557,0.000102702
10.2800514,1.00E-09,1.116514103,0.000102802
10.29005145,1.00E-09,1.116681344,0.000102902
10.3000515,1.00E-09,1.117170992,0.000103002
10.31005155,1.00E-09,1.117937203,0.000103102
10.3200516,1.00E-09,1.118909858,0.000103202
10.33005165,1.00E-09,1.120000987,0.000103302
10.3400517,1.00E-09,1.121112748,0.000103402
10.35005175,1.00E-09,1.122146216,0.000103502
10.3600518,1.00E-09,1.123010205,0.000103602
10.37005185,1.00E-09,1.123629317,0.000103702
10.3800519,1.00E-09,1.123950519,0.000103802
10.39005195,1.00E-09,1.123947664,0.000103902
10.400052,1.00E-09,1.12362359,0.000104002
10.41005205,1.00E-09,1.123009623,0.000104102
10.4200521,1.00E-09,1.122162564,0.000104202
10.43005215,1.00E-09,1.121159443,0.000104302
10.4400522,1.00E-09,1.12009053,0.000104402
10.45005225,1.00E-09,1.119051215,0.000104502
10.4600523,1.00E-09,1.118133513,0.000104602
10.47005235,1.00E-09,1.117417911,0.000104702
10.4800524,1.00E-09,1.116966306,0.000104802
10.49005245,1.00E-09,1.116816637,0.000104902
10.5000525,1.00E-09,1.11697969,0.000105002
10.51005255,1.00E-09,1.117438352,0.000105102
10.5200526,1.00E-09,1.118149355,0.000105202
10.53005265,1.00E-09,1.119047348,0.000105302
10.5400527,1.00E-09,1.120050917,0.000105402
10.55005275,1.00E-09,1.121069981,0.000105502
10.5600528,1.00E-09,1.122013901,0.000105602
10.57005285,1.00E-09,1.122799552,0.000105702
10.5800529,1.00E-09,1.123358655,0.000105802
10.59005295,1.00E-09,1.123643694,0.000105902
10.600053,1.00E-09,1.123631938,0.000106002
10.61005305,1.00E-09,1.12332721,0.000106102
10.6200531,1.00E-09,1.122759291,0.000106202
10.63005315,1.00E-09,1.121981025,0.000106302
10.6400532,1.00E-09,1.12106342,0.000106402
10.65005325,1.00E-09,1.120089181,0.000106502
10.6600533,1.00E-09,1.119145271,0.000106602
